FID,Month,Year,Used,ConBog,MarshGrass,Mixedwood,Opendec,BTrail_D,Edge_D,Road_D,Stream_D,Trail_D,Water_D,Ruggedness,E_Density
6910,0,2017,0,0,0.550336,0,0,5.2508898,4.2207098,7.01302,4.51086,8.5782404,4.6928701,1,0
6911,0,2017,0,0,0,0,0,5.8923302,5.4608898,7.4448299,6.1758699,8.6830702,5.6021199,2,0
6912,0,2017,0,0,0,0,0,6.6843801,5.35186,7.74544,6.7945499,8.7783098,5.6546102,1,0
6913,0,2017,0,0,0.214765,0,0,6.0451698,0,7.9762502,7.1164699,8.8655005,6.5683498,2,0
6914,0,2017,0,0,0.288591,0,0,4.82586,3.43399,8.06495,7.2810502,8.9458704,5.71207,0,0
6915,0,2017,0,0,0,0,0,6.55302,5.9716501,8.0824404,7.0162902,9.0106001,0,0,0
6916,0,2017,0,0,0,0,0,7.16748,5.3094902,8.1315002,6.9005499,8.9818697,0,0,0
6917,0,2017,0,0,0.38255,0,0,7.3945498,0,8.2038803,6.9492698,8.9569197,5.9025402,3,0
6918,0,2017,0,0,0.214765,0,0,7.2438402,0,8.2903004,6.5099902,8.9355497,6.7720098,0,0
6919,0,2017,0,0,0.0469799,0,0,6.8236299,5.0172801,8.3831501,6.0576701,8.8990097,6.3998399,1,0
6920,0,2017,0,0,0.731544,0,0,6.3305202,4.51086,8.4587097,4.2207098,8.8437204,3.43399,0,
6921,0,2017,0,0,0.422819,0,0,6.14574,3.43399,8.4668798,6.29954,8.7899599,5.3619099,2,
6922,0,2017,0,0,0,0,0,5.8062201,5.8957601,8.4652796,6.8367801,8.7390499,6.2415199,2,
6923,0,2017,0,0,0.14094,0.0469799,0,5.3619099,4.6928701,8.4794598,6.6237998,8.6557798,5.6261301,2,
6924,0,2017,0,0,0.724832,0,0,5.0172801,4.7957902,8.4909,5.8640299,8.5591402,5.2508898,1,
6925,0,2017,0,0,0.281879,0,0,5.3814301,3.43399,8.4899302,6.23809,8.4557896,5.8378801,0,
6926,0,2017,0,0,0.375839,0.0939597,0,5.8021202,0,8.5026999,6.8062701,8.3401403,6.4288602,1,
6927,0,2017,0,0,0.174497,0.637584,0,5.3619099,4.1108699,8.5293999,6.2005801,8.2033701,6.0451698,1,
6928,0,2017,0,0.0536913,0.127517,0.530201,0.288591,5.4357901,0,8.5679302,5.9059,8.0435495,6.56389,2,
6929,0,2017,0,0,0.0738255,0.926175,0,6.3460002,3.77107,8.6146698,6.7624602,7.85923,6.7877202,1,
6930,0,2017,0,0,0.255034,0.744966,0,6.6605701,4.1108699,8.6610498,6.9492698,7.6291299,6.23809,1,
6931,0,2017,0,0,0.275168,0.724832,0,7.0274,0,8.7132998,6.6671801,7.31389,6.1289001,1,
6932,0,2017,0,0,0.33557,0.489933,0,6.9476099,0,8.7280998,6.6605701,6.8035102,5.3619099,2,
6933,0,2017,0,0,0.241611,0.644295,0,6.6340299,3.43399,8.6394501,6.8561301,5.7071099,5.0172801,1,
6934,0,2017,0,0.47651,0.0536913,0.469799,0,6.68648,4.7957902,8.5454302,7.03023,5.7071099,5.8957601,1,
6935,0,2017,0,0.147651,0.402685,0.436242,0,6.97473,3.43399,8.4463997,7.2627902,6.7842698,5.2508898,0,
6936,0,2017,0,0,0,1,0,7.32339,5.5149899,8.3392401,7.20364,6.6109099,5.9059,0,
6937,0,2017,0,0,0.503356,0.456376,0,7.2260599,3.77107,8.1906996,6.7720098,5.3094902,5.9059,2,
6938,0,2017,0,0,0,0,0,7.0708399,5.4608898,8.0186501,6.4947801,5.3814301,6.23809,1,
6939,0,2017,0,0.0134228,0.0738255,0.879195,0,7.1433301,4.9064898,7.8051901,6.8171902,6.42414,5.1700802,1,
6940,0,2017,0,0.107383,0.577181,0.315436,0,7.3735399,0,7.5389099,7.2420001,6.98138,5.4357901,1,
6941,0,2017,0,0,0,0,0,7.5336599,6.0527101,7.1928101,7.0417299,6.9719701,0,0,
6942,0,2017,0,0,0,0,0,7.5110002,5.8183298,6.6613102,7.0553298,6.1758699,0,0,
6943,0,2017,0,0,0.872483,0.0469799,0,7.3685498,5.0172801,5.2121201,6.8894601,4.51086,5.2121201,1,
6944,0,2017,0,0,1,0,0,7.31389,5.8888798,5.3814301,6.19311,6.4769702,6.6340299,1,
6945,0,2017,0,0,0.496644,0.503356,0,7.3569498,0,5.4847999,4.1108699,7.00529,6.6955199,0,
6946,0,2017,0,0,0.630872,0.369128,0,7.5028501,4.1108699,6.6051698,0,7.4096298,6.0650301,1,
6947,0,2017,0,0.114094,0.0738255,0.812081,0,7.6143398,5.0172801,6.4416099,6.0138202,7.7086201,6.45961,2,
6948,0,2017,0,0.0738255,0.738255,0.187919,0,7.7441702,3.43399,6.2363701,5.3814301,7.9421201,6.0138202,1,
6949,0,2017,0,0,0.610738,0.328859,0,7.7194901,3.43399,6.6214099,0,8.13274,4.6928701,1,
6950,0,2017,0,0.0268456,0.161074,0.778524,0,7.7603798,4.45263,7.04001,4.6928701,8.2934599,4.9064898,5,
6951,0,2017,0,0.0067114,0.758389,0.147651,0,7.75702,4.5629802,7.2576799,5.1985002,8.4322596,3.77107,2,
6952,0,2017,0,0,0.0805369,0.919463,0,7.6490502,3.43399,7.3011298,5.9191098,8.5543299,5.9025402,3,
6953,0,2017,0,0,0.308725,0.557047,0,7.60639,0,7.41749,4.5629802,8.6632404,3.43399,3,
6956,0,2017,0,0.0134228,0.201342,0.785235,0,7.6391301,3.43399,7.60045,5.71207,8.7615299,6.44731,2,
6957,0,2017,0,0.0604027,0,0.939597,0,7.7268901,6.19311,7.5573001,6.5099902,8.8510799,7.1155801,2,
6958,4,2016,1,0,0.248322,0,0,7.17834,0,8.05443,6.7371302,8.9771404,5.5503201,3,0
7004,0,2016,0,0,0.0872483,0,0,0,4.2207098,6.2934198,3.43399,8.4989796,4.6928701,5,0
7005,0,2016,0,0,0.208054,0,0,5.5570998,0,7.03058,6.0375199,8.6079302,4.1108699,2,0
7006,0,2016,0,0,0.134228,0,0,6.42414,3.43399,7.4523101,6.3910499,8.7072802,0,0,0
7007,0,2016,0,0,0.516779,0,0,6.9285402,3.43399,7.7495499,7.0220599,8.7983999,5.9945798,3,0
7008,0,2016,0,0,0.530201,0,0,6.0426302,3.43399,7.8822598,7.4362998,8.8824301,6.3998399,1,0
7009,0,2016,0,0,0.38255,0,0,5.0910201,4.1108699,7.8559299,7.5705099,8.96033,3.43399,1,0
7010,0,2016,0,0,0,0,0,6.5823698,5.8062201,7.8822598,7.4210501,9.0328598,0,0,0
7011,0,2016,0,0,0,0,0,6.6765699,5.98037,7.9538202,7.2086,9.0503101,0,0,0
7012,0,2016,0,0,0.583893,0,0,7.0964999,4.6928701,8.0541601,7.00418,9.0192804,4.2207098,2,0
7013,0,2016,0,0,0.120805,0,0,7.4583402,4.51086,8.1675501,7.0468702,8.9640303,6.35289,2,0
7014,0,2016,0,0,0.0067114,0,0,7.2193398,5.1700802,8.2834501,6.4573898,8.9069595,6.6092801,1,0
7015,0,2016,0,0,0.42953,0,0,7.0482402,3.43399,8.3249197,4.2207098,8.8492804,5.3814301,1,
7016,0,2016,0,0,0.436242,0.221477,0,6.9639802,0,8.3324604,5.98037,8.7924299,5.7266598,1,
7017,0,2016,0,0.127517,0.389262,0.241611,0,6.8367801,3.43399,8.3303699,6.3145299,8.7086496,4.45263,2,
7018,0,2016,0,0.0604027,0.57047,0.114094,0,6.6493702,0,8.3488598,6.19311,8.6113901,6.2432299,2,
7019,0,2016,0,0,0.489933,0,0,6.3833899,3.43399,8.3597298,3.43399,8.5054903,5.5149899,1,
7020,0,2017,0,0,0.134228,0,0,6.42414,3.43399,7.4523101,6.3910499,8.7072802,0,0,0
7021,0,2017,0,0,0.516779,0,0,6.9285402,3.43399,7.7495499,7.0220599,8.7983999,5.9945798,3,0
7022,0,2017,0,0,0.530201,0,0,6.0426302,3.43399,7.8822598,7.4362998,8.8824301,6.3998399,1,0
7023,0,2017,0,0,0.38255,0,0,5.0910201,4.1108699,7.8559299,7.5705099,8.96033,3.43399,1,0
7024,0,2017,0,0,0,0,0,6.5823698,5.8062201,7.8822598,7.4210501,9.0328598,0,0,0
7025,0,2017,0,0,0,0,0,6.6765699,5.98037,7.9538202,7.2086,9.0503101,0,0,0
7026,0,2017,0,0,0.583893,0,0,7.0964999,4.6928701,8.0541601,7.00418,9.0192804,4.2207098,2,0
7027,0,2017,0,0,0.120805,0,0,7.4583402,4.51086,8.1675501,7.0468702,8.9640303,6.35289,2,0
7028,0,2017,0,0,0.0067114,0,0,7.2193398,5.1700802,8.2834501,6.4573898,8.9069595,6.6092801,1,0
7029,0,2017,0,0,0.42953,0,0,7.0482402,3.43399,8.3249197,4.2207098,8.8492804,5.3814301,1,
7030,0,2017,0,0,0.436242,0.221477,0,6.9639802,0,8.3324604,5.98037,8.7924299,5.7266598,1,
7031,0,2017,0,0.127517,0.389262,0.241611,0,6.8367801,3.43399,8.3303699,6.3145299,8.7086496,4.45263,2,
7032,0,2017,0,0.0604027,0.57047,0.114094,0,6.6493702,0,8.3488598,6.19311,8.6113901,6.2432299,2,
7033,0,2017,0,0,0.489933,0,0,6.3833899,3.43399,8.3597298,3.43399,8.5054903,5.5149899,1,
7034,0,2017,0,0,0.268456,0,0,5.8183298,3.43399,8.35847,6.0001602,8.38972,0,0,
7035,0,2017,0,0,0.47651,0,0,5.4925199,0,8.3750095,6.84092,8.2623501,6.3985901,3,
7036,0,2017,0,0,0.114094,0.147651,0,5.6082301,3.77107,8.4092302,6.0451698,8.1229296,6.9289699,0,
7037,0,2017,0,0,0.496644,0,0.496644,5.0172801,0,8.4577398,5.0172801,7.95432,7.0643001,2,
7038,0,2017,0,0,0.127517,0.838926,0.033557,3.43399,4.5629802,8.5102701,6.6214099,7.7464499,6.84092,1,
7039,0,2017,0,0,0.281879,0.718121,0,5.6490402,3.43399,8.5668297,7.2086,7.4798698,5.8378801,1,
7040,0,2017,0,0,0.52349,0.456376,0,6.6635199,0,8.6292696,7.0656099,7.1399398,5.2121201,1,
7041,0,2017,0,0,0.295302,0.704698,0,6.60185,3.43399,8.6857405,6.4906502,6.5823698,6.10252,2,
7042,0,2017,0,0.0671141,0.248322,0.684564,0,5.2631798,4.1108699,8.5884399,6.14574,5.1700802,5.8183298,2,
7043,0,2017,0,0.234899,0.422819,0.221477,0,5.5149899,0,8.48318,6.36904,5.7361498,4.7957902,1,
7044,0,2017,0,0,0.0134228,0,0,6.5493398,5.3094902,8.3694096,6.8852301,6.7842698,0,0,
7045,0,2017,0,0.0939597,0.201342,0.704698,0,6.9289699,0,8.24722,7.2976398,6.9492698,5.8888798,0,
7046,0,2017,0,0.0067114,0.134228,0.852349,0,6.8236299,0,8.1182404,7.2326798,6.3885102,4.51086,0,
7047,0,2017,0,0,0.234899,0.765101,0,6.36904,3.77107,7.98734,7.1399398,5.3094902,5.8957601,1,
7048,0,2017,0,0,0.154362,0.845638,0,6.6149702,3.43399,7.7711501,7.2511501,5.8021202,5.4925199,0,
7049,0,2017,0,0.127517,0.409396,0.355705,0,7.0026898,0,7.4794402,7.4741001,6.8362598,5.0172801,0,
7050,0,2017,0,0,0,0,0,7.1738701,6.2632599,7.0659399,7.2016401,7.0613298,0,0,
7051,0,2017,0,0,0,0,0,7.1996398,6.36904,6.3487701,6.9513402,6.3808098,0,0,
7052,0,2017,0,0.127517,0.557047,0.0134228,0,6.9337001,4.5629802,3.43399,6.6531301,3.43399,4.51086,2,
7053,0,2017,0,0.651007,0.322148,0.0268456,0,6.8035102,4.1108699,5.6490402,5.7071099,5.9025402,6.5381398,1,
7054,0,2017,0,0,0.61745,0.38255,0,6.9149599,4.1108699,6.3985901,3.77107,6.8699198,6.23809,0,
7055,0,2017,0,0,0.536913,0.342282,0,7.1182499,3.43399,6.9324098,5.4847999,7.3538198,3.77107,0,
7056,0,2017,0,0.0067114,0.214765,0.751678,0,7.3182602,4.45263,7.0974202,6.4288602,7.67871,5.1700802,1,
7057,0,2017,0,0.201342,0.0939597,0.704698,0,7.45473,4.51086,7.01302,6.23809,7.9235802,6.2632599,0,
7058,0,2017,0,0.0268456,0.154362,0.818792,0,7.4098001,4.2207098,7.12994,5.8923302,8.1201496,5.5503201,2,
7059,0,2017,0,0,0.644295,0.355705,0,7.4833002,3.43399,7.3749599,3.43399,8.2843704,5.4925199,2,
7060,0,2017,0,0.033557,0.395973,0.483221,0,7.6367302,4.1108699,7.5760999,4.2207098,8.4253798,3.43399,1,
7061,0,2017,0,0,0.0268456,0.973154,0,7.7730699,5.0172801,7.6395502,6.2632599,8.5489502,5.8183298,2,
7062,0,2017,0,0.127517,0.114094,0.758389,0,7.8674898,0,7.7021399,3.43399,8.6589203,6.08178,2,
7066,0,2017,0,0.0939597,0.0872483,0.818792,0,7.8884401,4.6928701,7.8165798,5.3619099,8.7579899,6.6843801,3,
7067,0,2017,0,0.0872483,0.167785,0.744966,0,7.9446802,4.1108699,7.8276401,4.51086,8.8376102,7.0833602,5,
7068,0,2017,0,0.691275,0.107383,0.201342,0,8.0335999,4.51086,7.5657001,3.77107,8.9042902,7.40765,2,
7069,4,2017,1,0,0.530201,0.469799,0,3.43399,3.43399,7.7464499,7.5836101,3.43399,6.2761798,0,
7115,0,2016,0,0,0.0402685,0,0,6.3487701,4.1108699,6.6948299,6.29496,8.5473499,0,0,0
7116,0,2016,0,0,0.241611,0,0,6.5883799,0,7.1618199,5.5570998,8.6471901,0,0,0
7117,0,2016,0,0,0.0134228,0,0,6.98138,5.2121201,7.5183601,6.2097702,8.7396898,5.4357901,3,0
7118,0,2016,0,0,0,0,0,6.9699798,5.4847999,7.7477102,6.9770899,8.8255596,6.35289,3,0
7119,0,2016,0,0,0,0,0,6.2483101,5.6546102,7.6352601,7.41717,8.9054804,6.42768,5,0
7120,0,2016,0,0,0.268456,0,0,3.43399,4.2207098,7.5913601,7.27526,8.9801102,5.7266598,1,0
7121,0,2016,0,0,0.154362,0,0,5.4357901,0,7.6352601,7.2108202,9.0500202,3.77107,1,0
7122,0,2016,0,0,0,0,0,5.9945798,3.43399,7.7477102,6.8383298,9.0289402,3.77107,1,0
7123,0,2016,0,0,0.926175,0,0,6.9028301,5.1700802,7.8924098,6.2632599,8.9705496,3.77107,0,0
7124,0,2016,0,0,0.362416,0,0,7.3737202,3.43399,8.0431299,6.4288602,8.9110203,6.2363701,1,0
7125,0,2016,0,0,0.107383,0,0,7.54737,4.7957902,8.1477804,6.75701,8.8492804,5.8640299,1,0
7126,0,2016,0,0,0.362416,0,0,7.46591,3.43399,8.17134,5.8923302,8.7848797,6.2415199,1,
7127,0,2016,0,0,0.489933,0.208054,0,7.4117699,3.77107,8.17731,5.1985002,8.7196999,5.1985002,1,
7128,0,2016,0,0,0.691275,0.0134228,0,7.3338699,4.1108699,8.1744604,4.9064898,8.6557398,4.51086,1,
7129,0,2017,0,0,0,0,0,6.9699798,5.4847999,7.7477102,6.9770899,8.8255596,6.35289,3,0
7130,0,2017,0,0,0,0,0,6.2483101,5.6546102,7.6352601,7.41717,8.9054804,6.42768,5,0
7131,0,2017,0,0,0.268456,0,0,3.43399,4.2207098,7.5913601,7.27526,8.9801102,5.7266598,1,0
7132,0,2017,0,0,0.154362,0,0,5.4357901,0,7.6352601,7.2108202,9.0500202,3.77107,1,0
7133,0,2017,0,0,0,0,0,5.9945798,3.43399,7.7477102,6.8383298,9.0289402,3.77107,1,0
7134,0,2017,0,0,0.926175,0,0,6.9028301,5.1700802,7.8924098,6.2632599,8.9705496,3.77107,0,0
7135,0,2017,0,0,0.362416,0,0,7.3737202,3.43399,8.0431299,6.4288602,8.9110203,6.2363701,1,0
7136,0,2017,0,0,0.107383,0,0,7.54737,4.7957902,8.1477804,6.75701,8.8492804,5.8640299,1,0
7137,0,2017,0,0,0.362416,0,0,7.46591,3.43399,8.17134,5.8923302,8.7848797,6.2415199,1,
7138,0,2017,0,0,0.489933,0.208054,0,7.4117699,3.77107,8.17731,5.1985002,8.7196999,5.1985002,1,
7139,0,2017,0,0,0.691275,0.0134228,0,7.3338699,4.1108699,8.1744604,4.9064898,8.6557398,4.51086,1,
7140,0,2017,0,0,0.818792,0.0067114,0,7.2174001,4.82586,8.1995497,0,8.5730305,0,0,
7141,0,2017,0,0.0872483,0.644295,0,0,6.9921498,4.2207098,8.2088404,0,8.4607897,6.1519098,2,
7142,0,2017,0,0,0.543624,0.120805,0,6.78369,4.7957902,8.2071304,4.5629802,8.33288,0,0,
7143,0,2017,0,0,0.0469799,0.0067114,0,6.7307501,4.6928701,8.2293901,6.5390801,8.1891098,6.1136799,2,
7144,0,2017,0,0,0.402685,0,0,6.7702398,3.43399,8.2746601,6.12675,8.0261602,6.7979202,1,
7145,0,2017,0,0,0.899329,0,0.0604027,6.5188999,4.45263,8.3365297,4.7957902,7.83951,6.3596802,1,
7146,0,2017,0,0,0.107383,0,0.241611,5.9687099,4.1108699,8.3968296,6.5237799,7.6212001,6.6409898,1,
7147,0,2017,0,0,0.187919,0.42953,0,3.43399,4.45263,8.4668198,7.0427599,7.3188601,6.5611901,1,
7148,0,2017,0,0,0.510067,0.489933,0,5.8021202,3.43399,8.5421,6.9871802,6.8857002,6.4864802,1,
7149,0,2017,0,0.0134228,0,0.986577,0,5.5959301,5.5959301,8.5990696,6.1835999,6.0650301,6.8665099,0,
7150,0,2017,0,0.651007,0.208054,0.0604027,0,5.9476099,3.43399,8.5454302,3.43399,4.7957902,6.6982698,1,
7151,0,2017,0,0.14094,0.516779,0.33557,0,3.43399,3.43399,8.4295197,4.9064898,6.1114702,5.35186,2,
7152,0,2017,0,0.0067114,0.187919,0.107383,0,6.4035602,4.7957902,8.3010597,6.55302,6.9575,0,0,
7153,0,2017,0,0.0067114,0.255034,0.738255,0,6.0451698,3.77107,8.1581898,7.16748,7.1902599,5.8183298,0,
7154,0,2017,0,0.127517,0.147651,0.724832,0,6.4947801,0,7.99965,7.5468702,6.5943198,5.6261301,1,
7155,0,2017,0,0,0.577181,0.422819,0,4.7957902,3.43399,7.8270001,7.5289998,5.0172801,5.7361498,0,
7156,0,2017,0,0,0.389262,0.610738,0,5.6490402,0,7.6501698,7.5831399,5.5570998,6.3998399,0,
7157,0,2017,0,0,0.288591,0.248322,0,6.3473902,3.43399,7.4253898,7.33214,6.2934198,3.43399,0,
7158,0,2017,0,0,0,0,0,6.6700902,6.4047999,6.9917698,6.87428,6.6149702,0,0,
7159,0,2017,0,0,0,0,0,6.8894601,6.3473902,6.20612,6.21521,6.76964,0,0,
7160,0,2017,0,0.0805369,0.422819,0.167785,0,6.2005801,3.43399,4.1108699,5.9414201,6.3998399,4.6928701,0,
7161,0,2017,0,0.0536913,0.812081,0.134228,0,5.7071099,4.45263,5.8888798,0,6.6092801,6.4484401,1,
7162,0,2017,0,0.127517,0.778524,0.0939597,0,6.2363701,4.7957902,6.8378201,4.2207098,7.0613298,6.5883799,1,
7163,0,2017,0,0.812081,0.120805,0.0671141,0,6.53053,4.5629802,7.26896,4.1108699,7.43536,5.8923302,1,
7164,0,2017,0,0.214765,0.302013,0.483221,0,6.9476099,0,7.4934502,5.1985002,7.72294,5.5434499,1,
7165,0,2017,0,0.355705,0.275168,0.342282,0,7.0633101,0,7.4448299,0,7.9511399,5.1985002,1,
7166,0,2017,0,0,0.0738255,0.926175,0,6.9591298,4.45263,7.4974799,5.3619099,8.1389198,5.5959301,1,
7167,0,2017,0,0.154362,0.241611,0.604027,0,7.1238399,3.43399,7.6367302,4.5629802,8.2979498,5.5570998,1,
7168,0,2017,0,0.127517,0.187919,0.644295,0,7.3678298,4.5629802,7.80091,5.0367599,8.4356604,5.0367599,2,
7169,0,2017,0,0.221477,0.0067114,0.771812,0,7.5099201,5.2631798,7.8924699,6.0426302,8.54809,5.9319801,1,
7170,0,2017,0,0.134228,0.0805369,0.785235,0,7.67416,4.5629802,7.9311399,4.45263,8.6281796,6.2483101,1,
7174,0,2017,0,0.187919,0.154362,0.657718,0,7.8425102,4.5629802,8.0085001,5.0172801,8.7069902,5.8603802,0,
7175,0,2017,0,0.42953,0,0.57047,0,7.88411,5.5570998,7.8222499,5.1985002,8.7835798,6.7294698,2,
7176,0,2017,0,0.147651,0,0.852349,0,7.9304399,6.3174801,7.5479999,6.0722799,8.8573303,7.2536302,2,
7221,0,2016,0,0,0.214765,0,0,7.1486402,4.1108699,7.4122701,5.2631798,8.6938105,5.1985002,1,0
7222,0,2016,0,0,0,0.187919,0,7.3532701,5.2631798,7.6566501,5.8301501,8.7787399,5.5570998,2,0
7223,0,2016,0,0,0,0,0,7.1634402,6.32621,7.51195,6.7737799,8.8586397,6.5611901,1,0
7224,0,2016,0,0,0,0,0,6.6092801,5.98037,7.31707,6.99933,8.9338102,6.2363701,2,0
7225,0,2016,0,0,0.52349,0,0,5.1700802,4.2207098,7.2305598,6.8112102,9.0046101,4.1108699,1,0
7226,0,2016,0,0,0.302013,0,0,4.6928701,3.43399,7.31707,6.62854,9.04848,3.43399,1,0
7227,0,2016,0,0,0.261745,0,0,6.10252,4.1108699,7.51195,6.5815101,8.9868603,6.29496,1,0
7228,0,2016,0,0,0.85906,0,0,6.8611002,4.1108699,7.72715,4.82586,8.9229898,5.6261301,0,0
7229,0,2016,0,0,0.221477,0,0,7.3276901,4.5629802,7.9212799,5.35186,8.85711,6.0650301,0,0
7230,0,2016,0,0,0.288591,0,0,7.6532202,0,7.9574099,6.4288602,8.7896299,3.77107,2,0
7231,0,2016,0,0.0067114,0.597315,0,0,7.7603798,3.43399,7.9915299,6.36904,8.7196999,4.5629802,1,
7232,0,2017,0,0,0,0,0,7.1634402,6.32621,7.51195,6.7737799,8.8586397,6.5611901,1,0
7233,0,2017,0,0,0,0,0,6.6092801,5.98037,7.31707,6.99933,8.9338102,6.2363701,2,0
7234,0,2017,0,0,0.52349,0,0,5.1700802,4.2207098,7.2305598,6.8112102,9.0046101,4.1108699,1,0
7235,0,2017,0,0,0.302013,0,0,4.6928701,3.43399,7.31707,6.62854,9.04848,3.43399,1,0
7236,0,2017,0,0,0.261745,0,0,6.10252,4.1108699,7.51195,6.5815101,8.9868603,6.29496,1,0
7237,0,2017,0,0,0.85906,0,0,6.8611002,4.1108699,7.72715,4.82586,8.9229898,5.6261301,0,0
7238,0,2017,0,0,0.221477,0,0,7.3276901,4.5629802,7.9212799,5.35186,8.85711,6.0650301,0,0
7239,0,2017,0,0,0.288591,0,0,7.6532202,0,7.9574099,6.4288602,8.7896299,3.77107,2,0
7240,0,2017,0,0.0067114,0.597315,0,0,7.7603798,3.43399,7.9915299,6.36904,8.7196999,4.5629802,1,
7241,0,2017,0,0.100671,0.0067114,0.241611,0,7.7062602,5.35186,7.9939399,5.6021199,8.6457901,5.8183298,1,
7242,0,2017,0,0,0.469799,0.248322,0,7.65027,3.43399,7.98982,4.6928701,8.5708704,5.3814301,0,
7243,0,2017,0,0,0.0671141,0.268456,0,7.5529799,4.51086,8.0257301,5.8183298,8.4978704,5.1985002,1,
7244,0,2017,0,0.181208,0.322148,0.42953,0,7.40382,3.43399,8.0312796,5.6970401,8.4100103,6.0001602,1,
7245,0,2017,0,0,0.0536913,0.0201342,0,7.2836099,5.0172801,8.0288496,5.9319801,8.2803297,5.6970401,2,
7246,0,2017,0,0,0.52349,0,0,7.26302,4.1108699,8.0603504,6.6332502,8.1333599,5.98037,1,
7247,0,2017,0,0,0.33557,0.174497,0,7.29036,3.43399,8.1227398,6.4864802,7.9475498,6.3885102,1,
7248,0,2017,0,0,0.389262,0.496644,0,7.0824099,4.1108699,8.1953497,5.0172801,7.72434,4.2207098,1,
7249,0,2017,0,0,0.134228,0.442953,0,6.64329,4.7957902,8.27384,6.2632599,7.44912,6.1310301,1,
7250,0,2017,0,0,0.449664,0.234899,0,6.1114702,4.2207098,8.3617296,6.3070898,7.0964999,5.1700802,2,
7251,0,2017,0,0,0.127517,0.872483,0,5.2631798,0,8.43396,6.77672,6.5521002,6.3998399,0,
7252,0,2017,0,0,0,0.993289,0,5.6261301,6.2761798,8.5037098,6.6989498,5.2508898,6.5976801,2,
7253,0,2017,0,0.66443,0,0.33557,0,6.0576701,5.6490402,8.5130997,5.9025402,5.8183298,6.8650398,3,
7254,0,2017,0,0.107383,0.187919,0.704698,0,4.1108699,0,8.3884001,5.35186,6.5218301,6.1835999,4,
7255,0,2017,0,0,0.0738255,0.926175,0,4.7957902,4.82586,8.24722,6.6758499,7.0633101,5.5503201,3,
7256,0,2017,0,0,0.0671141,0.932886,0,4.7957902,4.2207098,8.0851803,7.2068701,7.2905698,6.35289,1,
7257,0,2017,0,0,0.355705,0.328859,0,5.1399398,3.43399,7.89642,7.3068399,6.8490901,3.43399,2,
7258,0,2017,0,0,0.261745,0.738255,0,5.6021199,3.43399,7.6740699,7.3699799,6.2005801,6.0650301,0,
7259,0,2017,0,0,0.161074,0.838926,0,4.8542099,3.43399,7.4148898,7.5174298,5.0172801,6.55302,0,
7260,0,2017,0,0,0.362416,0.530201,0,0,0,7.1441698,7.2739601,3.43399,4.9064898,1,
7261,0,2017,0,0,0,0,0,6.14574,5.9945798,6.9871802,6.7371302,6.1114702,0,0,
7262,0,2017,0,0,0.0201342,0,0,6.8299799,6.0650301,6.2648902,5.5149899,6.9425998,0,0,
7263,0,2017,0,0,0.677852,0.308725,0,5.9059,4.45263,5.0910201,4.1108699,7.0912199,5.9319801,1,
7264,0,2017,0,0,0.228188,0.496644,0,5.6490402,3.43399,5.8603802,5.8301501,7.1634402,3.77107,0,
7265,0,2017,0,0.0268456,0.0067114,0.966443,0,4.1108699,5.1399398,6.8230901,6.4416099,7.3651299,6.2432299,1,
7266,0,2017,0,0.892617,0.0402685,0.0671141,0,5.2631798,5.0910201,7.3210301,5.6919298,7.6040401,5.8923302,1,
7267,0,2017,0,0.731544,0.268456,0,0,6.4047999,3.43399,7.6538301,5.8021202,7.8246999,5.7853599,2,
7268,0,2017,0,0.147651,0.147651,0.657718,0,6.4769702,0,7.74544,5.3909101,8.0179701,5.7266598,1,
7269,0,2017,0,0,0,0.0738255,0,6.1202598,5.3814301,7.7749801,5.8888798,8.1836596,5.6970401,1,
7270,0,2017,0,0,0,0.288591,0,6.6394501,5.3619099,7.85957,5.9414201,8.2736101,5.7071099,2,
7271,0,2017,0,0,0.288591,0.711409,0,6.94134,4.2207098,7.9763098,3.43399,8.3683701,6.4748302,2,
7272,0,2017,0,0,0.208054,0.791946,0,7.1770301,4.6928701,8.0943604,4.45263,8.4637003,6.32621,1,
7273,0,2017,0,0,0.14094,0.85906,0,7.4372401,4.5629802,8.1205101,6.0451698,8.5570097,5.5503201,0,
7277,0,2017,0,0,0,1,0,7.6212001,5.6490402,7.9984899,6.0138202,8.6468601,5.8603802,2,
7278,0,2017,0,0.0201342,0,0.791946,0,7.6298699,5.6261301,7.7739401,5.71207,8.73244,6.7294698,3,
7279,0,2017,0,0,0.187919,0.315436,0,7.70471,3.77107,7.4844398,5.0172801,8.8135204,7.2536302,2,
7322,0,2016,0,0,0.107383,0,0,7.3245602,4.45263,7.2669802,6.3985901,8.8964596,5.1700802,1,0
7323,0,2016,0,0,0.0067114,0,0,6.92767,5.2508898,6.8927202,6.2415199,8.9665203,5.9319801,2,0
7324,0,2016,0,0,0.0268456,0,0,6.5419002,5.1700802,6.6605701,6.27777,9.0331202,5.6490402,2,0
7325,0,2016,0,0,0.577181,0,0,5.3619099,4.2207098,6.8927202,5.1700802,9.0134401,0,0,0
7326,0,2016,0,0,0.255034,0,0,5.71207,4.45263,7.26544,5.9945798,8.9470301,5.0172801,1,0
7327,0,2016,0,0,0.422819,0,0,6.7842698,4.1108699,7.56703,5.9716501,8.87749,4.82586,0,0
7328,0,2017,0,0,0.0067114,0,0,6.92767,5.2508898,6.8927202,6.2415199,8.9665203,5.9319801,2,0
